ID,rating,date,user,reviewText,product_ID
1f06427c-2aae-4931-b5e0-dbf15f54e662,3.52,2021-03-13,Santiago Ruiz,"No me gustó, mala calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
99851d41-dc36-4748-b2b8-b8a29d3b5951,4.9,2020-01-21,Maria Rodriguez,"La entrega fue rápida y sin problemas.",c51c97f1-c98f-4f05-987f-8da22ed885bc
4f343939-9508-4995-a5d7-1777f05718f0,4.71,2025-01-01,Javier Reyes,"El servicio al cliente fue útil.",c51c97f1-c98f-4f05-987f-8da22ed885bc
81a38df5-bccb-4316-ae8c-2fdc9bc34546,3.27,2020-07-26,Luis Hernandez,"No me gustó, mala calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
0fb527c8-d5b8-4f3b-94d5-06b3841a8549,2.75,2023-09-23,Diego Morales,"Es aceptable por el precio.",c51c97f1-c98f-4f05-987f-8da22ed885bc
d8a9dd94-72c8-4381-803c-8f6b81d0f6e5,4.01,2019-04-03,Diego Vargas,"No cumple con lo prometido.",c51c97f1-c98f-4f05-987f-8da22ed885bc
e4acd6ea-54ca-4f6f-9c4d-a4ae7dbef7cb,2.87,2017-08-31,Valentina Rodriguez,"El servicio al cliente fue útil.",c51c97f1-c98f-4f05-987f-8da22ed885bc
15b81b29-e826-4980-9252-135e14cc52f3,2.17,2022-08-29,Diego Lopez,"Superó mis expectativas.",c51c97f1-c98f-4f05-987f-8da22ed885bc
4b6bec59-990a-442d-a315-b6dd0b3f3d1b,4.66,2015-05-12,Paula Martinez,"Ni bueno ni malo, simplemente funcional.",c51c97f1-c98f-4f05-987f-8da22ed885bc
fa3692bf-43cd-4c9f-b54f-29fd886260d0,3.97,2020-12-28,Paula Vargas,"El producto cumple con lo descrito.",c51c97f1-c98f-4f05-987f-8da22ed885bc
5008c381-268e-4f22-b5ee-ff03ff681112,1.77,2023-01-27,Elena Ortiz,"Regular, esperaba más por el costo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
df2022ce-c7f3-4cf6-a143-b31fb02ecd71,4.62,2020-10-24,Maria Martinez,"El servicio al cliente fue útil.",c51c97f1-c98f-4f05-987f-8da22ed885bc
d0f4be5b-dbe6-43d9-8172-8404e236f7fc,2.95,2024-01-31,Miguel Rodriguez,"La entrega fue rápida y sin problemas.",c51c97f1-c98f-4f05-987f-8da22ed885bc
377da69f-0f3c-4bdb-ad4b-a2ccf8bf469c,2.12,2017-05-25,Diego Rodriguez,"Dejó de funcionar después de poco tiempo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
908561a3-d0da-428e-b944-6301bbb95b4b,2.43,2020-06-26,Paula Castro,"El producto cumple con lo descrito.",c51c97f1-c98f-4f05-987f-8da22ed885bc
7df38971-e4dc-4edc-8e6c-d75bf640defb,1.84,2024-10-16,Elena Gonzalez,"Mala experiencia de compra, no lo recomiendo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
b7e005c6-af81-4122-a4a6-43a528f43de9,3.23,2015-05-07,Gabriel Gonzalez,"Podría ser mejor, algunos detalles no me convencen.",c51c97f1-c98f-4f05-987f-8da22ed885bc
70cd0fed-c872-45ae-9a44-469bb69ca733,1.46,2018-02-09,Maria Morales,"El material se siente de baja calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
dd49b2f8-8119-46d3-a585-4dcbe10d9eea,4.64,2023-04-30,Mateo Morales,"El material se siente de baja calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
ae758e7c-5265-4cb7-bac2-82fbbfda5e6a,4.41,2017-01-20,Miguel Hernandez,"Instrucciones poco claras.",c51c97f1-c98f-4f05-987f-8da22ed885bc
90d6fb6a-dfcf-45e5-94e0-971fa70b848f,2.64,2024-02-01,Camila Rodriguez,"El material se siente de baja calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
4d6e286c-00e5-4975-bcbf-04fc26d6bd13,4.82,2024-12-31,Valentina Hernandez,"El material se siente de baja calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
9ff37e86-77f1-4499-842b-3a457669b6a0,4.54,2020-04-26,Carmen Medina,"Instrucciones poco claras.",c51c97f1-c98f-4f05-987f-8da22ed885bc
89bd691c-983c-484d-9854-38c20e0a921f,4.35,2015-05-07,Ana Vargas,"Buena calidad y precio justo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
a354ca61-f114-404f-9dea-d40082430c79,1.91,2016-11-04,Elena Vargas,"El material se siente de baja calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
bf47af8b-45de-4fdc-97a4-c98fec2a5c2e,2.13,2019-08-31,Valentina Ortiz,"No cumple con lo prometido.",c51c97f1-c98f-4f05-987f-8da22ed885bc
9122cc88-70e8-4566-acfb-784ef92d21e3,2.57,2022-03-13,Mateo Rivera,"El servicio al cliente fue útil.",c51c97f1-c98f-4f05-987f-8da22ed885bc
049ed7f4-cf8b-44d7-b785-289b404f3165,4.36,2021-01-31,Elena Morales,"Muy satisfecho con la compra.",c51c97f1-c98f-4f05-987f-8da22ed885bc
135c0d61-4c40-45ab-a7f9-0058369dfd60,4.19,2022-03-22,David Gomez,"Superó mis expectativas.",c51c97f1-c98f-4f05-987f-8da22ed885bc
e63ea90e-1fd0-429e-bdad-82cf6259b06e,1.93,2019-02-07,Valentina Ramirez,"Mala experiencia de compra, no lo recomiendo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
ce39e463-ed49-492e-92f6-187efa06055f,3.08,2018-10-08,Paula Castro,"Funciona como se esperaba.",c51c97f1-c98f-4f05-987f-8da22ed885bc
e084a8e1-f078-43b0-83f2-9350cb9d41dd,3.68,2017-04-30,Paula Gomez,"Regular, esperaba más por el costo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
30062650-59eb-4f29-b7af-c54b3e9cc268,3.93,2023-06-13,Luis Hernandez,"El producto cumple con lo descrito.",c51c97f1-c98f-4f05-987f-8da22ed885bc
f85f912d-e6b0-4b52-a461-d83cb7a8f56f,4.58,2016-10-22,Mateo Hernandez,"Dejó de funcionar después de poco tiempo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
6baafa6c-0a58-4436-9214-41f257cc3357,3.92,2023-03-13,Juan Perez,"La entrega fue rápida y sin problemas.",c51c97f1-c98f-4f05-987f-8da22ed885bc
6a48516a-c19e-48c4-b190-d0250135e579,4.16,2024-12-15,Jose Acosta,"El material se siente de baja calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
a794d220-07a1-47ef-b4d3-f4090fc55262,4.39,2022-01-03,Andres Hernandez,"El servicio al cliente fue útil.",c51c97f1-c98f-4f05-987f-8da22ed885bc
829ba5e3-66b3-4cad-9893-a2f6b015b604,3.51,2022-01-29,Andres Silva,"Excelente producto, muy recomendado.",c51c97f1-c98f-4f05-987f-8da22ed885bc
8c66aa84-ca47-44ff-826a-caf4a07bdde1,2.69,2017-02-24,Gabriel Medina,"El material se siente de baja calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
89715438-7afe-4a8d-a105-25f38312732a,3.36,2023-11-13,Mateo Lopez,"Funciona como se esperaba.",c51c97f1-c98f-4f05-987f-8da22ed885bc
7a42b4a6-70e6-4b21-a25c-d8063ff1c009,3.76,2023-12-07,Isabella Diaz,"Es aceptable por el precio.",c51c97f1-c98f-4f05-987f-8da22ed885bc
19b43a85-baca-4081-8664-b16cf68d6811,4.08,2017-06-24,Paula Morales,"La entrega fue rápida y sin problemas.",c51c97f1-c98f-4f05-987f-8da22ed885bc
aac3ecd6-0899-4de3-a291-740a55d4ab21,1.01,2024-10-19,Valentina Rivera,"Instrucciones poco claras.",c51c97f1-c98f-4f05-987f-8da22ed885bc
ea539bd7-2aab-4421-a458-b47d37d1984b,2.22,2022-07-18,Elena Sanchez,"Dejó de funcionar después de poco tiempo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
70c0282e-935c-47c1-a743-4bde303c37b0,3.92,2023-01-15,Gabriel Vargas,"Dejó de funcionar después de poco tiempo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
75f536dc-f101-42c0-ad48-8b014bfe13f7,3.16,2021-11-01,Maria Sanchez,"La entrega fue rápida y sin problemas.",c51c97f1-c98f-4f05-987f-8da22ed885bc
c2b9122f-c69f-4b89-925c-1cea860734fd,4.98,2020-04-28,Camila Silva,"El producto cumple con lo descrito.",c51c97f1-c98f-4f05-987f-8da22ed885bc
046c9948-ead3-4367-ab67-8f557f107602,3.64,2024-02-03,Laura Torres,"El producto llegó dañado.",c51c97f1-c98f-4f05-987f-8da22ed885bc
cedd0372-0f0f-4b55-b80d-3a2aed8a41d7,2.44,2023-05-31,Santiago Vargas,"El producto llegó dañado.",c51c97f1-c98f-4f05-987f-8da22ed885bc
685f8e26-4870-45ab-8c64-3a19aaf155aa,4.49,2020-02-29,Carmen Medina,"Dejó de funcionar después de poco tiempo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
a54a026c-f7a9-4401-9f3f-6851480e8f55,3.52,2022-12-09,Mateo Ruiz,"Instrucciones poco claras.",c51c97f1-c98f-4f05-987f-8da22ed885bc
1bf8a155-fa9c-4281-be83-feba920dfdd3,2.03,2024-11-20,Camila Rivera,"No me gustó, mala calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
84f345d2-9e34-41d4-a17c-ed1aac339254,3.07,2022-01-31,Mateo Flores,"No me gustó, mala calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
43eb9fd0-e106-4ad5-bd28-6ad4307d05a2,2.27,2021-01-15,Gabriel Flores,"Ni bueno ni malo, simplemente funcional.",c51c97f1-c98f-4f05-987f-8da22ed885bc
e3f85f0f-3432-4ca1-81aa-68d18ed93ceb,1.58,2018-10-08,Ana Lopez,"No cumple con lo prometido.",c51c97f1-c98f-4f05-987f-8da22ed885bc
3df207c7-f680-42bd-bb65-1428a602121b,4.06,2015-06-07,Miguel Perez,"Me encantó, funciona perfectamente.",c51c97f1-c98f-4f05-987f-8da22ed885bc
015b598c-2e53-4f18-86bc-a36fab82bf84,1.92,2023-09-28,Gabriel Gonzalez,"No me gustó, mala calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
8bff4b21-379a-43a2-993f-29aa30e1bfef,1.07,2015-07-21,Lucia Reyes,"El producto cumple con lo descrito.",c51c97f1-c98f-4f05-987f-8da22ed885bc
e41e483c-2b70-40f9-9a03-f69fbda8d234,4.16,2019-09-02,Ana Romero,"Funciona como se esperaba.",c51c97f1-c98f-4f05-987f-8da22ed885bc
8e2b3730-e121-420e-b2e3-daa7d244dfdd,3.9,2019-04-16,Juan Gonzalez,"Me encantó, funciona perfectamente.",c51c97f1-c98f-4f05-987f-8da22ed885bc
088cd65b-6429-423f-acc6-7fb179961129,4.28,2025-03-01,Ana Ruiz,"Regular, esperaba más por el costo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
34b07a64-b2ff-4bd7-b08d-63c6dd47e6d3,1.78,2022-03-18,David Diaz,"Dejó de funcionar después de poco tiempo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
377be843-8ebc-4ee7-9de7-e2cdec1848b7,3.6,2023-02-26,Juan Vargas,"Instrucciones poco claras.",c51c97f1-c98f-4f05-987f-8da22ed885bc
20cc791f-bda0-45c0-87c3-36083f099638,1.23,2019-05-07,Laura Diaz,"No cumple con lo prometido.",c51c97f1-c98f-4f05-987f-8da22ed885bc
b87a167f-e387-4007-9434-49419d3dcd48,4.42,2022-08-31,Camila Torres,"Es aceptable por el precio.",c51c97f1-c98f-4f05-987f-8da22ed885bc
2bee0db7-1135-4c48-b2f2-9e6f45afae9d,3.18,2020-04-07,Andres Hernandez,"El producto llegó dañado.",c51c97f1-c98f-4f05-987f-8da22ed885bc
84b7e698-9162-438d-99b5-741c54a8ec78,4.3,2020-06-29,Maria Ruiz,"Buena calidad y precio justo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
affc13da-5005-4ca2-8d1b-5964afdf231c,4.36,2021-06-29,Paula Acosta,"La entrega fue rápida y sin problemas.",c51c97f1-c98f-4f05-987f-8da22ed885bc
eabc4487-475c-43a3-94b0-1ed6f47a5a34,3.56,2016-08-26,Laura Morales,"Podría ser mejor, algunos detalles no me convencen.",c51c97f1-c98f-4f05-987f-8da22ed885bc
f6852c78-e08a-47b2-85e0-8460cf8d374c,4.07,2023-02-25,Paula Gonzalez,"Funciona como se esperaba.",c51c97f1-c98f-4f05-987f-8da22ed885bc
c4dbebf4-80a0-42d8-892e-96137abab504,1.95,2024-09-30,Miguel Gomez,"Regular, esperaba más por el costo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
9ea99713-14b9-49e1-ab45-01cc33742f72,3.24,2023-11-07,Miguel Garcia,"Excelente producto, muy recomendado.",c51c97f1-c98f-4f05-987f-8da22ed885bc
603081bf-b476-4ab7-9625-f065d3c5f01b,1.59,2017-12-04,Andres Diaz,"No cumple con lo prometido.",c51c97f1-c98f-4f05-987f-8da22ed885bc
e455e55b-3868-488d-9b83-afc4d0d48291,1.65,2018-11-06,Miguel Castro,"El servicio al cliente fue útil.",c51c97f1-c98f-4f05-987f-8da22ed885bc
c7a5693d-a7aa-4d5a-aeb7-009af9c34251,3.62,2022-03-10,Santiago Flores,"Buena calidad y precio justo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
7954b8ae-b109-474d-8eb9-6b2311d3f35e,2.35,2016-07-03,Carlos Torres,"No me gustó, mala calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
6459c66e-cc86-48e1-99c6-e9c3fb1d1c4f,3.62,2018-05-04,Santiago Garcia,"El producto llegó dañado.",c51c97f1-c98f-4f05-987f-8da22ed885bc
8b14ad25-378f-4eac-94f1-4899dab7b109,2.27,2019-01-04,Miguel Hernandez,"El servicio al cliente fue útil.",c51c97f1-c98f-4f05-987f-8da22ed885bc
7ea4a8f2-d9c7-4bd5-a3c4-4fdb96a33eea,4.33,2020-09-16,Carlos Lopez,"No me gustó, mala calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
d8dcdfe7-277f-41d9-aa91-c29c5bf94e28,3.8,2015-12-24,Luis Flores,"El producto llegó dañado.",c51c97f1-c98f-4f05-987f-8da22ed885bc
39e6f4f2-e692-4ea7-a7b3-aec9950a47a1,1.22,2017-04-28,Santiago Flores,"No me gustó, mala calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
7a9108ec-6a4f-43c7-a9be-87fd8b9b6d2d,2.45,2020-08-09,Diego Perez,"No cumple con lo prometido.",c51c97f1-c98f-4f05-987f-8da22ed885bc
dc639456-2c58-4547-91d4-7b91209fa5d3,1.02,2023-05-31,Camila Ortiz,"El producto cumple con lo descrito.",c51c97f1-c98f-4f05-987f-8da22ed885bc
9265588c-17d5-456e-84d1-89c7680fc31c,3.26,2024-04-09,Jose Castro,"Me encantó, funciona perfectamente.",c51c97f1-c98f-4f05-987f-8da22ed885bc
1b168c26-f326-462a-97a2-bd17102bd6ce,2.92,2016-07-15,Carlos Castro,"Buena calidad y precio justo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
350ab535-0258-4706-9c4c-367ad923f3a5,3.23,2020-07-05,Laura Rodriguez,"Dejó de funcionar después de poco tiempo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
f7daef8d-8adf-4ba6-8a66-b2064f1cc364,4.58,2024-09-25,Gabriel Torres,"Regular, esperaba más por el costo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
15234aa1-50f5-4fca-aa0a-3b98fd1ce5b0,1.14,2021-02-07,Javier Ortiz,"Ni bueno ni malo, simplemente funcional.",c51c97f1-c98f-4f05-987f-8da22ed885bc
6602c048-c911-4d11-acf9-d600064c9230,2.21,2021-10-19,Carmen Rodriguez,"Ni bueno ni malo, simplemente funcional.",c51c97f1-c98f-4f05-987f-8da22ed885bc
dc2b66ba-d02f-41a0-9ff0-78b81685f1fc,2.46,2019-07-07,Elena Hernandez,"El producto llegó dañado.",c51c97f1-c98f-4f05-987f-8da22ed885bc
dfe1d00a-e141-473d-b2a5-277e4a4f7591,3.92,2021-10-11,Javier Morales,"No cumple con lo prometido.",c51c97f1-c98f-4f05-987f-8da22ed885bc
4aad1713-7606-4826-8788-73cbd92e4a6b,4.91,2023-06-15,Jose Ruiz,"La entrega fue rápida y sin problemas.",c51c97f1-c98f-4f05-987f-8da22ed885bc
c9d5d582-83a9-440e-9e5a-4a4efbbb0d4e,1.2,2018-02-20,Valentina Morales,"El servicio al cliente fue útil.",c51c97f1-c98f-4f05-987f-8da22ed885bc
dfce60d1-0dc6-497c-8869-8e2475212e7c,4.79,2022-07-22,Valentina Medina,"El material se siente de baja calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
1e8e5627-ee46-439a-91ce-a28d7e2baafc,1.6,2023-05-26,Elena Ramirez,"El servicio al cliente fue útil.",c51c97f1-c98f-4f05-987f-8da22ed885bc
53aaa241-7554-4cb5-92f7-276a5a825e59,2.94,2017-06-09,Diego Romero,"No me gustó, mala calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
f61bf263-b34f-415f-8246-cca5d9b52f2a,1.73,2020-04-16,Camila Gomez,"Funciona como se esperaba.",c51c97f1-c98f-4f05-987f-8da22ed885bc
ea87b684-a393-427c-8890-35b74ed42192,3.67,2015-05-25,Laura Gomez,"El material se siente de baja calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
b6960374-390c-46db-b102-ab3dd415b5a7,3.67,2018-07-18,Andres Reyes,"Ni bueno ni malo, simplemente funcional.",c51c97f1-c98f-4f05-987f-8da22ed885bc
815e9efa-9dca-4ab9-97be-7c83fcf4e4ae,2.66,2017-04-08,Elena Vargas,"Superó mis expectativas.",c51c97f1-c98f-4f05-987f-8da22ed885bc
5bec5cef-9ccb-4abe-ba8b-133d1f6cf502,2.6,2023-11-21,Andres Romero,"No cumple con lo prometido.",c51c97f1-c98f-4f05-987f-8da22ed885bc
64154321-97b4-45b7-8266-f463d45682e2,4.67,2015-08-14,Elena Rodriguez,"Muy satisfecho con la compra.",c51c97f1-c98f-4f05-987f-8da22ed885bc
de946786-8e35-47a5-b649-7f2ab22e6120,2.28,2017-09-28,Jose Ruiz,"Podría ser mejor, algunos detalles no me convencen.",c51c97f1-c98f-4f05-987f-8da22ed885bc
19431582-f82a-494c-8132-86c77f1b8c99,1.41,2022-04-28,Jose Acosta,"Dejó de funcionar después de poco tiempo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
eb1f5604-7937-4d71-bcb2-e25d25193dec,4.89,2023-12-29,Luis Martinez,"Me encantó, funciona perfectamente.",c51c97f1-c98f-4f05-987f-8da22ed885bc
da32790f-1a6c-4a9b-80e5-ae111f72669d,1.23,2022-07-01,Daniela Ruiz,"El producto llegó dañado.",c51c97f1-c98f-4f05-987f-8da22ed885bc
93b11655-b0fe-4486-9583-e507d4e2571d,4.26,2017-09-01,Santiago Romero,"Funciona como se esperaba.",c51c97f1-c98f-4f05-987f-8da22ed885bc
f824465e-0274-467b-8712-c3430335f615,1.15,2015-06-17,Andres Garcia,"Regular, esperaba más por el costo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
6ca63a87-3d04-4f74-91d2-b4bbf83f3076,2.27,2024-09-03,Elena Ramirez,"Buena calidad y precio justo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
702bd4dc-e887-420d-9173-90340082fbce,2.62,2016-02-18,Carlos Acosta,"Mala experiencia de compra, no lo recomiendo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
d853c198-9f90-4a10-b9b1-813044e0fc95,4.07,2020-07-14,Santiago Romero,"Regular, esperaba más por el costo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
3ffa4f30-f650-4dff-9744-a7e2df2cb363,2.89,2018-01-19,Sofia Reyes,"No cumple con lo prometido.",c51c97f1-c98f-4f05-987f-8da22ed885bc
b845ed50-3f3a-4687-8b5c-cbf50ff0c074,4.95,2018-05-02,Juan Ramirez,"No cumple con lo prometido.",c51c97f1-c98f-4f05-987f-8da22ed885bc
ab102e3f-6f08-4519-a097-b2dfd3a7f649,4.22,2019-07-05,Lucia Martinez,"Buena calidad y precio justo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
4a1a2c05-0908-49d6-a205-e2364a9d98f1,3.61,2021-10-30,Paula Ortiz,"No cumple con lo prometido.",c51c97f1-c98f-4f05-987f-8da22ed885bc
4ef4ebaf-e072-4876-89a4-52c22064931e,3.97,2020-08-30,Mateo Perez,"Funciona como se esperaba.",c51c97f1-c98f-4f05-987f-8da22ed885bc
ace9e697-d75e-4808-b4b1-f49e079faa5f,4.66,2020-01-31,Lucia Morales,"Superó mis expectativas.",c51c97f1-c98f-4f05-987f-8da22ed885bc
35a5726a-12af-4185-83d1-45fd22325e70,2.48,2018-02-09,Sofia Castro,"El producto cumple con lo descrito.",c51c97f1-c98f-4f05-987f-8da22ed885bc
fcd0b4ae-8ebe-4134-aa9c-9eb44a5a8eb9,3.29,2017-02-15,Santiago Acosta,"El producto cumple con lo descrito.",c51c97f1-c98f-4f05-987f-8da22ed885bc
1614eb1c-93b4-4e36-9076-89653adada46,1.52,2018-01-28,Carmen Medina,"El servicio al cliente fue útil.",c51c97f1-c98f-4f05-987f-8da22ed885bc
7324b04c-303d-47a1-b86a-477f9e3eda16,1.51,2023-01-15,Paula Ortiz,"Buena calidad y precio justo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
33fad2b9-a26a-4007-8deb-d9eb23ae6dd9,2.86,2021-10-01,Maria Castro,"Regular, esperaba más por el costo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
07eee131-a994-4da7-a4fe-603006bfc710,2.83,2015-09-06,Paula Rivera,"Buena calidad y precio justo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
452a1f26-40aa-4d29-bd2a-67e208c0964c,2.35,2023-10-16,Isabella Reyes,"El producto llegó dañado.",c51c97f1-c98f-4f05-987f-8da22ed885bc
2ccae3df-059a-4a07-95d3-4c88ff903eef,2.73,2018-10-21,Paula Gomez,"El producto llegó dañado.",c51c97f1-c98f-4f05-987f-8da22ed885bc
880b996c-afee-471b-a8e8-80f7a2321450,4.66,2021-05-13,Elena Romero,"Instrucciones poco claras.",c51c97f1-c98f-4f05-987f-8da22ed885bc
77284b0f-a838-4a89-b517-d6bc83e7f357,1.44,2016-10-11,David Sanchez,"La entrega fue rápida y sin problemas.",c51c97f1-c98f-4f05-987f-8da22ed885bc
c97af2a4-e15a-474c-a0ce-3b68c435c627,2.11,2015-12-24,Javier Ortiz,"Es aceptable por el precio.",c51c97f1-c98f-4f05-987f-8da22ed885bc
01e400fd-86eb-44dc-b1f7-6ead01cff1d8,3.89,2020-11-01,Andres Perez,"Es aceptable por el precio.",c51c97f1-c98f-4f05-987f-8da22ed885bc
60335b6a-7c81-4574-b26f-53e04f4e0f0b,3.34,2023-10-11,Javier Martinez,"Mala experiencia de compra, no lo recomiendo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
cc3c1b5d-de28-4bc2-a1d7-1e1b26cdde19,4.57,2019-01-26,Paula Torres,"No me gustó, mala calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
418b0a72-d67e-4602-9d8b-ba233b02f9e1,1.02,2023-12-13,Ana Martinez,"Buena calidad y precio justo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
d2f03285-00aa-45ce-9b44-0d63e6ab45d0,4.81,2020-08-26,Maria Hernandez,"Excelente producto, muy recomendado.",c51c97f1-c98f-4f05-987f-8da22ed885bc
572e7c7b-5344-449b-8a21-fb02e722a9eb,1.61,2020-11-03,David Rivera,"El servicio al cliente fue útil.",c51c97f1-c98f-4f05-987f-8da22ed885bc
87477cc3-6ffa-4f38-8658-3774c43fa559,1.6,2024-12-27,Andres Rodriguez,"Dejó de funcionar después de poco tiempo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
44294963-98a1-43d0-96ee-270712f022f3,1.82,2021-09-02,Valentina Morales,"Muy satisfecho con la compra.",c51c97f1-c98f-4f05-987f-8da22ed885bc
30433920-0cd8-4c4e-b753-048087e8bce8,4.36,2016-11-07,Javier Sanchez,"Regular, esperaba más por el costo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
2a18eb10-4d0d-45e0-b68a-ac4b01e02dc1,1.42,2024-08-19,Daniela Morales,"Regular, esperaba más por el costo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
fa328e3e-4ff6-4751-adaa-ed9fde940c7d,3.59,2024-09-19,Carmen Ramirez,"Excelente producto, muy recomendado.",c51c97f1-c98f-4f05-987f-8da22ed885bc
79c9cc1a-0334-40b0-9a3d-43e02406a7a8,3.88,2024-10-01,Jose Ruiz,"Muy satisfecho con la compra.",c51c97f1-c98f-4f05-987f-8da22ed885bc
17c884e2-989d-4897-891a-c5b0fd17d499,3.09,2023-02-19,Lucia Flores,"Instrucciones poco claras.",c51c97f1-c98f-4f05-987f-8da22ed885bc
f8e748c1-6bac-47e2-b78f-d46479757e7b,3.11,2023-06-28,Paula Medina,"Regular, esperaba más por el costo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
b73204b2-f5b0-4a02-95d5-51d73215e00d,1.14,2017-04-12,Gabriel Perez,"El producto cumple con lo descrito.",c51c97f1-c98f-4f05-987f-8da22ed885bc
6be4f47a-e358-48ca-8515-f723ef29ad92,3.2,2019-04-20,David Martinez,"Muy satisfecho con la compra.",c51c97f1-c98f-4f05-987f-8da22ed885bc
7411dfbb-004a-4b29-9aa6-097236390cd7,4.49,2017-09-24,Diego Reyes,"El servicio al cliente fue útil.",c51c97f1-c98f-4f05-987f-8da22ed885bc
129dd5d5-399c-4852-81f6-390b6879d3e1,1.59,2018-08-23,Isabella Gonzalez,"Instrucciones poco claras.",c51c97f1-c98f-4f05-987f-8da22ed885bc
01ddde22-d0b5-4aeb-9d71-4923c42be1bb,4.42,2024-06-23,Elena Castro,"El material se siente de baja calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
dbfb7ea2-c305-4814-82e5-8010d0e9f3c8,1.96,2018-06-03,Paula Gonzalez,"Dejó de funcionar después de poco tiempo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
7d76b5f8-2922-4af7-8714-662f8be86f29,3.33,2023-03-10,Santiago Reyes,"No me gustó, mala calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
cacc3995-0029-4863-8807-39a8ae43b0a0,1.48,2016-06-04,Mateo Acosta,"El producto llegó dañado.",c51c97f1-c98f-4f05-987f-8da22ed885bc
d1ecba5f-b73e-46f5-a596-07c1c63751ab,4.66,2025-03-05,Diego Rodriguez,"No me gustó, mala calidad.",c51c97f1-c98f-4f05-987f-8da22ed885bc
0739cdfd-1eff-45cb-86d5-259690296165,4.58,2023-01-14,Juan Ruiz,"El producto cumple con lo descrito.",c51c97f1-c98f-4f05-987f-8da22ed885bc
4e4382c0-4824-42a6-83a9-433880f5ed2e,3.3,2017-04-27,David Silva,"Ni bueno ni malo, simplemente funcional.",c51c97f1-c98f-4f05-987f-8da22ed885bc
1fb74ce6-b08c-445c-bdcc-4e732b5edb70,3.95,2016-10-03,Luis Castro,"No cumple con lo prometido.",c51c97f1-c98f-4f05-987f-8da22ed885bc
fed791e4-b4db-4566-9c93-90e28934b2e3,4.57,2024-07-17,Jose Diaz,"El producto llegó dañado.",c51c97f1-c98f-4f05-987f-8da22ed885bc
f38e8a96-7dd2-4979-9217-500331cbcd35,4.1,2022-10-12,Carmen Rodriguez,"Buena calidad y precio justo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
049a783c-9042-4967-aed8-07cde5a8ee1e,2.4,2023-09-23,Javier Hernandez,"Regular, esperaba más por el costo.",c51c97f1-c98f-4f05-987f-8da22ed885bc
